Id,Sales
154,7327.771698062613
155,5482.04552335764
156,6165.25704761902
157,5507.530427377998
158,7869.432518492406
159,11156.40659560272
160,5942.781847832247
161,3255.158586536594
162,4648.491181053362
163,8482.315578502767
164,8983.97692058709
165,6251.670403527505
166,6897.069948146752
167,4782.495842733142
168,5428.640556106061
169,3239.14599866453
170,4998.20632407111
171,6030.813853071968
172,7179.984752429741
173,7050.977108409239
174,6637.121133692159
175,7956.94475366832
176,9058.89418438301
177,7593.4628338379935
178,4923.3634409561455
179,9348.672589906437
180,10795.118424204182
181,5995.125002841126
182,7416.274304395559
183,5361.608443406657
184,6488.333281975435
185,4194.508481229441
186,7012.714997821766
187,5415.23703568443
188,8873.381283756704
189,7087.495995367427
190,8354.541610671604
191,7713.7102821229555
192,5410.285855306665
193,8639.911939330821
194,18242.510674424546
195,10180.916326192735
196,5633.554442608198
197,3034.457978688258
198,6091.2274045942195
199,8259.463338822965
200,5762.963951629829
201,12696.286657148097
202,18643.536297786537
203,4018.5258653676733
204,5316.744045932646
205,9348.52505498706
206,4928.034845371198
207,8328.362379642831
208,6619.360776362309
209,7274.958058889227
210,4535.039149972412
211,6163.2588854899395
212,6279.416736001238
213,7253.366070244629
214,9468.381753435615
215,6278.198309184423
216,5914.549211523646
217,6845.515771761214
218,5245.084231607055
219,5075.219223572368
220,7586.706072469984
221,5836.579373958479
222,5971.313344880334
223,7105.226603491443
224,6176.377777051289
225,5597.777242221519
226,7069.928651595047
227,7050.4957896776505
228,8486.886070578023
229,6529.753757826394
230,7366.837063241242
231,5625.1766895764285
232,3797.8959507107274
233,6206.952004571865
234,6755.598294386568
235,6010.186302482984
236,4470.545455482879
237,8684.9555971574
238,7097.912150186716
239,9145.083736121569
240,6842.485342614097
241,5677.344604544297
242,5264.593865555468
243,4332.2398896194945
244,9808.896684635252
245,5095.906465705822
246,7508.641311409117
247,14974.747926321254
248,7403.487892446981
249,7482.480814438168
250,5313.513368264846
251,4524.818445290043
252,7008.604995853382
253,4039.1989596229746
254,5607.2205673364215
255,10282.901996105438
256,5393.258863344517
257,16166.69372766097
258,13601.795528293815
259,4980.908777937118
260,7038.107247789733
261,5672.141970243347
262,6655.208586673576
263,5594.439983079247
264,11028.951379511931
265,7772.815855295916
266,9283.694903863607
267,4500.9037814972235
268,7158.964652528077
269,5057.915817508634
270,8524.033847896795
271,6939.791011488818
272,6094.950187435788
273,6403.55647021594
274,6327.764315439116
275,8165.200710634962
276,9514.885273467646
277,5878.632091529349
278,10011.425025105631
279,6591.287882895577
280,9399.720908272167
281,5561.681531369039
282,5310.567385066126
283,5353.0052996251525
284,10114.648371958621
285,6272.764304778967
286,7771.531411817098
287,6616.618984987121
288,8895.990257294095
289,4567.022045236314
290,8121.708405608076
291,6543.373059423512
292,4066.5112502681914
293,13557.989076802585
294,17266.627058196183
295,7198.755484293805
296,6893.078877686252
297,9119.521641170257
298,10199.998835630073
299,11080.060730918085
300,5570.343016666159
301,7450.722065514416
302,5826.921477263552
303,8314.199790752686
304,4045.3086723398087
305,5826.266749692848
306,5558.4301788674575
307,5701.749119035139
308,7555.18283479726
309,5164.49205893492
310,4734.307989108992
311,6899.842704029968
312,3956.1215604491576
313,4687.08479114512
314,6040.827789372319
315,6392.514486177781
316,9382.640228068749
317,8564.542301265803
318,6955.994312908472
319,6417.737995985026
320,6114.44745050719
321,11285.644267471036
322,7395.769765120459
323,5466.189857593066
324,4843.646595394793
325,7992.158594190984
326,4466.9082565329545
327,7000.76132691182
328,3419.808351618433
329,5101.670412987083
330,7734.812493215338
331,6075.013501787519
332,5422.11272075733
333,8698.853749514787
334,9666.662565440161
335,11821.148512437801
336,5925.772570956179
337,9355.886334927722
338,3151.0455485512857
339,5251.48992311017
340,6317.8685093174545
341,4322.221881238696
342,7822.273050956279
343,5072.976968165191
344,5063.525415965803
345,8609.602889511658
346,10869.440958357183
347,9189.952270013415
348,5458.664519711189
349,5077.709082253942
350,7816.094446988584
351,7168.6746849405845
352,5959.948668622263
353,5265.583380323259
354,6968.273703925386
355,9537.534456716803
356,4485.322161617826
357,6193.203645262187
358,7873.129591794063
359,8025.367846835088
360,13097.223925836399
361,5307.650839541638
362,13381.910660340169
363,6797.189458151544
364,5142.709073489378
365,3603.0904549584993
366,6012.480508167292
367,6321.274244407891
368,5707.627809253572
369,7196.413473163464
370,5073.557212632684
371,4581.318619114914
372,7035.926907322574
373,3463.7962075973796
374,7493.641369818793
375,6973.416414087407
376,7544.919165967447
377,8553.320766908766
378,5502.210625780689
379,9023.498322417225
380,6335.947064739142
381,5243.2176520378425
382,5839.993276517192
383,5248.453376892383
384,10356.384936748256
385,6341.573859283439
386,4828.80804045741
387,7240.296911985366
388,8569.122639600193
389,7021.119544893637
390,6274.310398289633
391,8262.25493546068
392,5438.0340056243795
393,6138.525978228306
394,5977.08420404936
395,8753.28314116506
396,6189.069218960234
397,6106.335770546337
398,5820.852730213937
399,5118.092385979586
400,3844.5896690819013
401,5390.460168483893
402,8398.27650686482
403,8341.02481238027
404,10465.712525101988
405,11114.525712717701
406,8019.487053438979
407,5511.404788533515
408,4973.777403556111
409,10489.904154509424
410,10252.72458171427
411,7587.534685574032
412,8280.40358163119
413,8081.141701896296
414,5851.540408433223
415,3894.463599891913
416,10335.076453793221
417,6711.691374057126
418,6255.4117168386365
419,6386.226914105255
420,3108.889528864065
421,11164.54614623884
422,5995.381638856208
423,5659.566727269241
424,4797.383979032724
425,5430.984323196018
426,6372.092441402514
427,8170.645488683664
428,6465.9970170572615
429,4968.644000371852
430,4876.3414581559455
431,4005.5454186796683
432,3215.456217653467
433,7039.677465342466
434,17506.676754047294
435,4509.251833331452
436,5760.552976882178
437,6664.471398388321
438,5406.25152580491
439,5263.423724438901
440,5089.529355417481
441,3950.1884775506055
442,7453.649659930619
443,6970.600843767239
444,4271.2710720940095
445,8835.87163557835
446,5744.5010607487975
447,4786.9761764847935
448,8668.692228578959
449,7883.051604342729
450,9173.509690577466
451,5538.214356243652
452,6756.90622121425
453,4868.074680408244
454,4902.92352953312
455,14670.334658845608
456,10044.816629433228
457,6308.384034065264
458,5436.860301546998
459,5027.481345296139
460,5820.554907581506
461,4884.992295930763
462,10486.31401423419
463,5098.3096428361605
464,5409.006532350397
465,7127.565484321376
466,4763.244999108984
467,6470.751685904315
468,7293.550606016396
469,7188.125669603718
470,7247.623764196995
471,4185.505689365068
472,5620.996172128442
473,6861.074775469152
474,9126.015943944103
475,8396.430358705162
476,7011.457105584508
477,4571.711984633259
478,7657.873488700479
479,5940.8878787464555
480,4492.303760488344
481,7244.218879385851
482,7151.92110843432
483,6518.522997916919
484,6097.206218178506
485,6319.258696903694
486,5858.622043838278
487,5480.943233612484
488,6809.772019318341
489,6673.6141747874235
490,6268.372803978798
491,8977.507633777543
492,6054.713793840584
493,4776.258028963512
494,11647.433692756471
495,6030.287046051015
496,3463.7432965308794
497,7636.877665747543
498,8913.454086127515
499,10281.997295478326
500,4838.87621313493
501,5874.2308305197885
502,5989.830032943368
503,7223.600864333603
504,5791.0296233526415
505,8388.341829966688
506,3348.1072031344042
507,5768.855680809473
508,6110.303666192098
509,5645.6765902126535
510,5100.461060251057
511,6976.707230175881
512,8427.411443647528
513,5759.2551375899575
514,8103.076950757265
515,6937.64653721831
516,8739.039310358017
517,4824.329642413461
518,6560.730308514877
519,6535.261652506254
520,7715.945060751821
521,8009.797809228848
522,4652.626784187231
523,8680.352396930455
524,6751.164855464583
525,7383.35651538872
526,4298.890892186554
527,3930.98712295152
528,8077.3605942440945
529,6152.94635446317
530,8479.731857232358
531,6898.96838548786
532,5630.61270736287
533,8186.458471018111
534,6563.274434505397
535,7055.215261152284
536,7806.711065859772
537,6005.368471386469
538,8306.40968657808
539,10709.459174401096
540,7472.5713126815945
541,4875.1392849503745
542,5791.932185108179
543,4312.442883314838
544,3226.3814789688486
545,8065.8818574437855
546,5408.49945555186
547,8144.51282485858
548,4695.791274860349
549,6328.148540246043
550,6036.810375762481
551,9259.1393098916
552,5069.407786592593
553,5483.500306879875
554,5735.111678841675
555,7377.173027015396
556,5112.8282698572975
557,7142.391153404358
558,7440.222362618817
559,8476.668312867927
560,7442.727681499125
561,6883.54910606089
562,5873.908245991681
563,4692.520895365125
564,5172.40901936662
565,10523.844829166152
566,9252.147524442746
567,6520.636873483451
568,14706.600243525932
569,5694.532573579996
570,5296.959114693624
571,6018.051755924788
572,8451.393732013454
573,9919.199641632687
574,6952.775581842976
575,7898.474856134908
576,7953.000951751075
577,7651.660152653203
578,6587.81856514824
579,5753.533363338116
580,4964.079536350396
581,5095.366207024082
582,4047.575641793769
583,5302.001588771535
584,8428.385078784353
585,16054.162386992346
586,6582.193905083611
587,5035.097689925416
588,7094.016287373553
589,4228.754246882828
590,6166.495295674934
591,4195.333523394656
592,8824.305918262226
593,6341.07383280364
594,6270.224584732536
595,13087.724059741642
596,11839.368356500803
597,5505.98552372731
598,6923.5136783577145
599,3861.6195288372846
600,5392.112522976104
601,5510.222133866665
602,8493.78918562731
603,4848.8397852692015
604,4489.977919099692
605,5944.493286713039
606,5641.796830668998
607,7039.2457405418245
608,6917.13511157837
609,3477.149906090311
610,7174.388742484016
611,8057.473181051131
612,7492.554417103701
613,4888.178424601276
614,4511.290109050639
615,7735.851586402805
616,4516.659184056573
617,9560.676518335384
618,4552.18882672031
619,4970.19528921802
620,6995.45418946155
621,6168.147168316472
622,4841.747412673381
623,6017.503197123244
624,6957.0122585837335
625,9300.66018527743
626,9455.48782050425
627,5835.184565712539
628,3911.9334941698876
629,5732.796138721631
630,5961.6827259717
631,4787.5023409289015
632,6344.38558515481
633,5941.1860777495285
634,11175.469720578962
635,7271.160580784841
636,6160.234916037981
637,7452.378119409507
638,4730.778288790524
639,8809.585985185993
640,5802.316561600713
641,12958.421526734639
642,6239.554316165027
643,5273.657945853191
644,5395.993819554561
645,4099.922210401874
646,7168.271839560633
647,18462.724366669652
648,4258.51338310328
649,4782.70476594362
650,9708.534928582994
651,6130.9880377837735
652,7206.457142630996
653,7824.262253083749
654,6198.663487525828
655,5012.0876399633835
656,4695.380669567385
657,9305.5155785858
658,5866.219501967404
659,7122.047305458001
660,7295.582041627462
661,4675.9522642905
662,7208.874653438576
663,6002.229738709899
664,3853.394515972618
665,8411.285097312997
666,8387.004799912593
667,4443.701678684945
668,7512.477481841415
669,6972.95569063278
670,4743.525160334859
671,9225.266362567763
672,6368.889017845674
673,7492.884795928697
674,4562.964483749474
675,4945.81980728521
676,6164.007827575006
677,4027.9078298215727
678,7652.421322109167
679,4066.2072518974
680,5936.942473088271
681,4717.435667409547
682,5817.9217298027415
683,6026.153948622505
684,6764.344828872075
685,7113.413764521739
686,7980.901652431696
687,5947.639826428971
688,6957.540211784491
689,6283.685325238674
690,8323.005187826906
691,9355.83801297008
692,6462.922202643993
693,3368.8536503847613
694,5940.366374362864
695,7031.83048851204
696,4039.4738745308805
697,11135.6182408092
698,5836.847493917295
699,6267.878793212125
700,10390.719794068385
701,6416.513256873016
702,4461.796743748653
703,11206.45381949065
704,9766.018387062311
705,5403.291278236931
706,8741.18022827664
707,9771.93769102986
708,5973.036217711947
709,5151.201377130181
710,6734.448116058564
711,5621.128884154861
712,5935.957135262545
713,6999.773770047611
714,4879.641536847422
715,6341.5315114572395
716,7379.753553418261
717,6485.95190230645
718,7837.071684016566
719,5878.550042379708
720,6233.257145548752
721,4174.701174285055
722,7759.112961276465
723,6907.965492718497
724,6000.478990953995
725,6449.360479603877
726,7162.06766978286
727,9152.832014976848
728,5827.329292022985
729,5376.978272400176
730,6394.510975620116
731,7065.771116630016
732,6548.038578484922
733,4451.1800851073
734,4222.802017319865
735,7390.914621296441
736,7556.90717262334
737,5592.666921048999
738,7917.842768732287
739,6071.4725192758715
740,6463.037926302805
741,5192.806225793944
742,3478.3730476689634
743,6846.39231648019
744,6436.943005403961
745,6571.320123295019
746,9102.342700129313
747,8102.883509914314
748,4748.9437169312905
749,8257.735342481228
750,3940.384411723044
751,3144.714894432897
752,7475.35271564211
753,11645.651026723406
754,7780.959113349879
755,7030.141237909388
756,4842.026787979005
757,6696.25453863127
758,8201.375659224905
759,6111.677024391101
760,8248.791889792872
761,4941.387849635122
762,4448.333750641865
763,5388.549611161983
764,5547.156499169546
765,5373.861544164151
766,5218.331924721009
767,5100.241294372758
768,4200.123723243333
769,6764.370304888734
770,6906.016807807308
771,5469.52438721344
772,5985.19427114759
773,6842.143281833716
774,5624.580684108466
775,5559.697967359992
776,8725.327848413443
777,7216.566243932026
778,5673.412920360081
779,3704.7214854476156
780,11652.767695205173
781,6353.715111286134
782,5621.211581001942
783,8391.087435583871
784,7287.5461954291195
785,7319.238394677729
786,5868.212688447334
787,7215.727667395921
788,9225.987278014323
789,13345.94109595007
790,5050.866225289837
791,4701.3689654855725
792,5225.565172557011
793,6447.883620820231
794,5741.978663694706
795,6911.056829700925
796,8739.355052182695
797,5776.546689478928
798,4151.363229317567
799,5881.44414417004
800,8208.843895594615
801,4862.760816206487
802,7368.52828713884
803,3990.1195197791876
804,7108.333464838193
805,7780.36769870459
806,7207.373056965769
807,8531.67540577582
808,6123.869647545364
809,4368.477368897681
810,6320.128954796267
811,7250.6041480091235
812,8475.285240916926
813,7201.392725381941
814,7865.91335118344
815,6240.418221791942
816,4446.248617538049
817,9351.166503652526
818,4377.2688154934785
819,10133.896390598165
820,6075.879078740444
821,4379.653440941791
822,6872.182220472686
823,6076.994559145203
824,7523.2115102228245
825,8268.252031712267
826,3952.0497650446014
827,4555.149043779206
828,7759.349878029426
829,8591.565313846035
830,9657.422284776676
831,5392.007929261869
832,5976.34831505876
833,5907.446854436969
834,6354.624346366646
835,5597.007724685327
836,9730.838436715389
837,8350.285907592839
838,10905.44489336562
839,4286.267935665816
840,5741.712956659163
841,9828.768386529253
842,7796.065610813793
843,5402.279479967239
844,10105.828625562575
845,6471.521403711082
846,5564.111756318357
847,5461.300125421713
848,4927.416168883761
849,5211.411340814483
850,6234.231594588784
851,4982.503738777598
852,4946.075832371564
853,8814.745529809707
854,6691.977934122571
855,20239.889861764623
856,6915.682232386674
857,4420.1403397841
858,7754.027435852959
859,9236.810533508948
860,6825.882892399634
861,7266.993481714696
862,5776.79919091681
863,8059.718486148973
864,8158.523710369474
865,5524.07706809208
866,5698.188184015132
867,6775.731893555302
868,8347.986905810625
869,7137.794824874754
870,8585.427960630133
871,5993.42953981653
872,4823.661717242973
873,5637.916872992451
874,10031.785314554292
875,10757.516001971488
876,10030.691278384973
877,8027.562976302198
878,4193.030032193426
879,5727.959961409911
880,4470.947593349984
881,8055.420014038776
882,11116.67462087444
883,9453.850672685545
884,6136.534324228057
885,5517.991628434741
886,4271.514932066959
887,5972.715800171144
888,10825.651454269919
889,6821.652274998341
890,5020.4727623053595
891,5592.507631462481
892,8001.352001927244
893,3715.0597503402496
894,7527.933675926773
895,4424.530971456033
896,6580.20478388942
897,6581.698758349679
898,5428.685372748402
899,7762.602210198128
900,6965.443846619555
901,5311.429838893566
902,6993.144755504701
903,7054.282095034288
904,11061.799458164722
905,5856.193118406478
906,8451.887272274482
907,7007.384410257747
908,9205.449752717148
909,6718.495249276995
910,9477.69627520116
911,4865.19170949965
912,4973.847027708138
913,6371.5035176199235
914,5562.993645262056
915,8965.648232344593
916,7800.292817088591
917,5747.829713971113
918,7471.9045948169205
919,6828.343972623682
920,9685.752576256617
921,4025.0822738549728
922,13882.748038681151
923,5145.088073264131
924,6370.050644911294
925,8654.970762313851
926,5041.58744135956
927,6514.060724845635
928,6359.238040770578
929,7511.69979505536
930,5502.440537855886
931,5979.2638823059915
932,7664.658880420357
933,7679.190623712659
934,7317.520810437617
935,5145.216214050233
936,7158.319464633518
937,11361.384106678608
938,6572.103446854804
939,4413.637003788464
940,6711.042416805633
941,5986.537547541425
942,5769.70375454668
943,7534.309629502878
944,4047.0359286522093
945,8142.947096506549
946,6232.016727182028
947,7253.421235138657
948,7231.126551016087
949,4371.90978650931
950,6057.402088808208
951,5472.337758342071
952,8291.21397301223
953,9221.400630249691
954,5244.147364493495
955,4973.374938295912
956,6997.859269540598
957,5999.7598966457645
958,6467.219870718967
959,7849.546174681704
960,6864.3787862680265
961,7747.403447943507
962,5787.665241734642
963,4591.729965388574
964,6725.3252068252905
965,7810.887666155794
966,8117.688844917132
967,8265.68710790054
968,8227.251255199451
969,5884.350671351416
970,8734.610816887249
971,6098.677409719429
972,7186.920602713854
973,8962.99167202076
974,6735.9655968788275
975,10274.864045666436
976,7947.6814358991505
977,7836.870508497817
978,5778.070719681244
979,7258.815382182086
980,7973.923505137528
981,6692.230058714358
982,4109.613098568426
983,5262.001231404353
984,8032.875707504497
985,5619.0358535251435
986,4452.735928140601
987,8743.154942050642
988,6599.030676748046
989,5809.59164641281
990,5914.199043236434
991,5627.417519842602
992,7551.431243706496
993,7226.355537280672
994,6825.342844387391
995,5683.425484766399
996,5494.771616858796
997,6705.5015815948245
998,4007.051858422956
999,6253.592559538078
1000,5271.678618541122
1001,8524.458956777802
1002,7671.636637718768
1003,6295.906658288058
1004,11812.851924666387
1005,5911.672078212206
1006,5018.270887113297
1007,10925.520416348925
1008,7141.887612184082
1009,8486.837631944245
1010,7639.2895439520835
1011,5000.1004766284905
1012,6226.759774105396
1013,5688.464361615323
1014,7928.411266706779
1015,12014.502584667958
1016,5903.217065422036
1017,3407.3555147632296
1018,5081.564321428741
1019,8829.434645303087
1020,9141.197589583631
1021,6413.614048021828
1022,7238.544333781203
1023,4890.721035240972
1024,5608.622499730573
1025,3334.4899050752942
1026,5220.768693953555
1027,5987.739093309085
1028,7266.345238816279
1029,7294.699265500512
1030,6839.991035131223
1031,7964.33055517172
1032,8965.961649098996
1033,7745.621427314677
1034,5050.9617764548075
1035,9656.503678019555
1036,11565.78804245251
1037,6122.329178545759
1038,7725.00007330699
1039,5408.942841026322
1040,6637.865729138243
1041,4200.006269619038
1042,7353.085815408184
1043,5684.296777656368
1044,9105.53955454778
1045,7253.901004443599
1046,8472.376973015691
1047,7985.803408804671
1048,5233.7646027979445
1049,8963.525971680489
1050,18718.841345167253
1051,10433.58246614876
1052,6003.973653993525
1053,3162.6792733144734
1054,6182.565094287577
1055,8621.728251929097
1056,5573.822655246087
1057,12674.76607252048
1058,18599.00781572399
1059,4200.222164657736
1060,5507.623224414854
1061,8234.752933299484
1062,5306.474082230886
1063,8882.969723865292
1064,6672.755711283307
1065,7494.36561347684
1066,4368.14398689411
1067,6521.42681184921
1068,6343.126515736554
1069,7426.198419436929
1070,9798.20046836694
1071,6070.839807332759
1072,5840.541615991686
1073,7076.885779853223
1074,5528.200930787889
1075,5131.195875389848
1076,7838.075311231098
1077,5864.734689255436
1078,6020.734034634164
1079,7476.898306597764
1080,6323.778256169453
1081,6079.895317719638
1082,7248.799185581406
1083,7253.539181100187
1084,8289.794266401157
1085,6643.767791852859
1086,7366.470885656256
1087,5694.542223990059
1088,3916.0916260428585
1089,6410.097709190677
1090,6915.9457093951205
1091,6144.95727771245
1092,4599.370729534696
1093,9059.92935273751
1094,7153.6952048420835
1095,9450.96806247191
1096,7099.656384712012
1097,5664.00403833655
1098,5321.583598383005
1099,4308.7666464325475
1100,9878.95652761077
1101,5103.939199016444
1102,7630.278729772287
1103,15276.500577377856
1104,7351.770567527258
1105,6534.719510653377
1106,5022.8031014428125
1107,4673.457849064477
1108,6991.087056767633
1109,4101.6731905849
1110,5783.9495214907765
1111,10323.233954692108
1112,5396.622239408233
1113,17475.80924994203
1114,14171.282290834475
1115,4941.183649540851
1116,7177.406134774256
1117,5836.893605661513
1118,6776.94754690238
1119,5789.266479623616
1120,11270.231576273382
1121,7648.42128249639
1122,9616.10652947242
1123,4650.065569812248
1124,7253.602886003804
1125,4962.928523456493
1126,8621.079654137242
1127,6851.792815834725
1128,6146.965085163849
1129,6347.341492699582
1130,6219.052006456508
1131,8346.209577621263
1132,9422.889011175277
1133,5899.988756830703
1134,10402.499650205033
1135,6566.7837182760995
1136,9743.977028539264
1137,5685.01445159391
1138,5502.544853468736
1139,5462.651809185507
1140,10642.943732303576
1141,6232.043530879457
1142,7591.10224220193
1143,6883.529303050099
1144,9037.172240840973
1145,4689.0025405805845
1146,8210.36138365898
1147,6626.087470282059
1148,4105.996935007514
1149,14530.916537080248
1150,17168.725175269603
1151,7381.9024829855525
1152,7097.273322689561
1153,9598.428164812294
1154,10560.18354878868
1155,11373.866430194394
1156,5738.779258083972
1157,7729.951478418181
1158,5899.6301530672
1159,8309.920055323952
1160,4079.9228058247168
1161,6092.591109167054
1162,5721.047112632865
1163,5812.237380285419
1164,7793.092018085996
1165,5386.444530631751
1166,4959.503171944438
1167,6881.710722260543
1168,3939.29618676411
1169,4899.550960963497
1170,6150.127093589317
1171,7086.38265180144
1172,9406.859938089787
1173,8606.880754243466
1174,7112.194303460088
1175,6290.964619338566
1176,6135.4419393723165
1177,11484.22764093299
1178,7664.950557092983
1179,5624.573535287558
1180,4969.252983516914
1181,7999.878207815738
1182,4541.80130151821
1183,7159.8046765860845
1184,3457.7288369542753
1185,5438.298615667338
1186,8051.000347431107
1187,6117.605922693806
1188,5344.446032316669
1189,8662.37975014667
1190,9605.336566041842
1191,12165.21196805592
1192,5982.17743137827
1193,9253.112779498724
1194,3296.9507904978586
1195,5433.517918848969
1196,6388.512219782367
1197,4450.870865264322
1198,8059.471834624142
1199,5350.738198660627
1200,5229.368097276764
1201,8873.044311038746
1202,11407.76077809861
1203,8257.037707731655
1204,5515.879848871876
1205,5048.395213556944
1206,9030.9805012663
1207,7662.6961408228935
1208,6163.658227428276
1209,5226.050405583939
1210,7116.49801561215
1211,9822.774835674272
1212,4704.030427102296
1213,6487.137962047629
1214,7962.486262513906
1215,8342.624847146368
1216,13016.083607078457
1217,5332.43091672924
1218,13986.734588817699
1219,6843.218584814198
1220,5223.719559482121
1221,3566.6451846311384
1222,6322.573343058321
1223,6298.480576708056
1224,5765.1658864250285
1225,6942.421653882303
1226,5153.236481266039
1227,4602.287885207058
1228,7094.1258081934975
1229,3606.923277752912
1230,7788.533730374485
1231,7081.730553308038
1232,7857.545700933814
1233,8776.55183115822
1234,5462.915725530006
1235,9260.30169163045
1236,6563.0523212284315
1237,5414.580790299678
1238,5895.993652299034
1239,5518.650133622896
1240,10673.983335103889
1241,6485.924247918366
1242,5026.956113264123
1243,7707.085831910591
1244,8596.91999967012
1245,7203.998551641306
1246,6452.846731824885
1247,8541.420448495863
1248,5525.348212434181
1249,6046.449556766102
1250,6151.191987272322
1251,8617.367866014438
1252,6203.1642103105505
1253,6137.118701165403
1254,5910.997015813962
1255,5194.774370372582
1256,3980.327241789076
1257,5084.4010123388525
1258,8346.209030812994
1259,8514.328596313988
1260,10639.001152205698
1261,11257.968439337503
1262,7946.1363879162345
1263,5692.395805401211
1264,5072.365663073997
1265,10832.448020827462
1266,10452.24346512567
1267,7780.519423814351
1268,8571.643894347355
1269,8211.987693978213
1270,6013.841114263441
1271,4002.6636825434916
1272,10734.304189336197
1273,7124.828069603642
1274,6633.50788762146
1275,6493.478388821949
1276,3289.2230398091406
1277,11392.750126944444
1278,5981.871429231669
1279,5850.84743112098
1280,4880.656759631387
1281,5522.592834048658
1282,6529.433933586131
1283,8741.380810077775
1284,6317.7148629612175
1285,5116.097533556947
1286,4904.118905768568
1287,4388.210673335513
1288,3197.094610008406
1289,7019.363042740914
1290,17741.05738321455
1291,4613.824875462363
1292,5712.935288020219
1293,7051.383668516118
1294,5528.963430577311
1295,5477.158572475515
1296,5097.607909672398
1297,4216.057763043663
1298,7505.343464600396
1299,6902.823633736503
1300,4471.115220939136
1301,8997.761107952987
1302,6013.279564936725
1303,4903.787944939279
1304,8752.995689151297
1305,8216.45306007477
1306,9295.926888554372
1307,5733.616576205448
1308,6968.348892634789
1309,4955.684349751171
1310,4992.7688490239
1311,15748.937829229792
1312,10122.648567545355
1313,6150.348060318142
1314,5651.403047678976
1315,4989.604631754573
1316,5873.171155714252
1317,4588.037881194409
1318,9241.471424409408
1319,5307.939094598512
1320,5647.3640726196045
1321,6923.464071941459
1322,4764.838630519278
1323,6608.343962267403
1324,7581.864584976484
1325,7203.349104801321
1326,7179.124375803081
1327,4365.400852497004
1328,5790.196997386262
1329,6767.573710790841
1330,9454.598400067132
1331,8526.54671219769
1332,6955.475892368681
1333,4764.114581247388
1334,7815.642816781984
1335,6232.3600031715
1336,4507.532702369779
1337,7328.43280207426
1338,7256.457064293583
1339,6684.412989968198
1340,6205.36910677505
1341,6513.419110891412
1342,5962.595145266337
1343,5593.398085205436
1344,6925.0727181316615
1345,6552.10594176593
1346,6558.751696220609
1347,8853.810294197416
1348,5961.679815531097
1349,4927.531122530042
